Cell,Cyc,Type,Delta,v,q,T,t_remain
Cell8,cyc6600,C1ch,2600,4.1722212,534.6250417169088,40.680477,79
Cell8,cyc6600,C1ch,2650,4.189661,544.9063431482375,40.65551,29
Cell8,cyc6600,C1ch,2679,4.1998444,550.827824429718,40.680477,0
Cell8,cyc6700,C1ch,0,2.7430303,0.0,41.791073,2680
Cell8,cyc6700,C1ch,50,3.2565277000000004,10.27139472618389,41.691265,2630
Cell8,cyc6700,C1ch,100,3.3960476,20.5532037579493,41.45417,2580
Cell8,cyc6700,C1ch,150,3.490464,30.83506288277986,41.316887,2530
Cell8,cyc6700,C1ch,200,3.563792,41.11690884442944,40.955013,2480
Cell8,cyc6700,C1ch,250,3.6229677000000002,51.39874933593878,40.855206,2430
Cell8,cyc6700,C1ch,300,3.6684721,61.68059240940475,40.668011,2380
Cell8,cyc6700,C1ch,350,3.6969373,71.9624733708441,40.568165,2330
Cell8,cyc6700,C1ch,400,3.7144574999999995,82.24438412199021,40.468357,2280
Cell8,cyc6700,C1ch,450,3.7278883,92.52645600460606,40.443386,2230
Cell8,cyc6700,C1ch,500,3.7391942000000014,102.80853366876008,40.306141,2180
Cell8,cyc6700,C1ch,550,3.7486961,113.0906124996215,40.218758,2130
Cell8,cyc6700,C1ch,600,3.7581577000000004,123.3727460193498,40.056538,2080
Cell8,cyc6700,C1ch,650,3.7674189,133.6548720972036,39.931759,2030
Cell8,cyc6700,C1ch,700,3.7763996,143.9370195407494,39.844418,1980
Cell8,cyc6700,C1ch,750,3.7852197,154.2191208240068,39.64476,1930
Cell8,cyc6700,C1ch,800,3.7937193,164.5012365056271,39.632256,1880
Cell8,cyc6700,C1ch,850,3.8010962,174.7833597305213,39.569885,1830
Cell8,cyc6700,C1ch,900,3.8090343,185.0655238321042,39.507477,1780
Cell8,cyc6700,C1ch,950,3.8171329,195.3476489378442,39.457573,1730
Cell8,cyc6700,C1ch,1000,3.8250711,205.6297474891748,39.420132,1680
Cell8,cyc6700,C1ch,1050,3.832849,215.911853593928,39.357723,1630
Cell8,cyc6700,C1ch,1100,3.8405867,226.19397626460602,39.382698,1580
Cell8,cyc6700,C1ch,1150,3.8484447,236.4760810978614,39.445107,1530
Cell8,cyc6700,C1ch,1200,3.8557816,246.75817030162392,39.420132,1480
Cell8,cyc6700,C1ch,1250,3.8632386,257.0402853449079,39.470039,1430
Cell8,cyc6700,C1ch,1300,3.8700542,267.32239832534617,39.49501,1380
Cell8,cyc6700,C1ch,1350,3.877351,277.60452920648703,39.657227,1330
Cell8,cyc6700,C1ch,1400,3.8848884,287.8866617140078,39.707134,1280
Cell8,cyc6700,C1ch,1450,3.8923855000000014,298.16880707232497,39.794514,1230
Cell8,cyc6700,C1ch,1500,3.8997623999999997,308.4509381135101,39.919292,1180
Cell8,cyc6700,C1ch,1550,3.9079010000000003,318.7330758487058,39.931759,1130
Cell8,cyc6700,C1ch,1600,3.9164007000000014,329.0152252522803,40.031605,1080
Cell8,cyc6700,C1ch,1650,3.9247799,339.2974007093489,40.106445,1030
Cell8,cyc6700,C1ch,1700,3.9340010000000003,349.57956282911005,40.131415999999994,980
Cell8,cyc6700,C1ch,1750,3.9431019,359.8617238292152,40.331074,930
Cell8,cyc6700,C1ch,1800,3.9525635,370.1438777385746,40.318607,880
Cell8,cyc6700,C1ch,1850,3.9627068,380.4260050901846,40.368507,830
Cell8,cyc6700,C1ch,1900,3.9732909,390.70812539740166,40.468357,780
Cell8,cyc6700,C1ch,1950,3.9843964999999995,400.99026477431397,40.505795,730
Cell8,cyc6700,C1ch,2000,3.9957826,411.27242612569,40.543232,680
Cell8,cyc6700,C1ch,2050,4.0079303,421.5545926552277,40.543232,630
Cell8,cyc6700,C1ch,2100,4.0206394,431.8367559619802,40.65551,580
Cell8,cyc6700,C1ch,2150,4.0339098,442.118903789566,40.643044,530
Cell8,cyc6700,C1ch,2200,4.047701399999999,452.4010304170922,40.630577,480
Cell8,cyc6700,C1ch,2250,4.0618539,462.6831471103839,40.730385,430
Cell8,cyc6700,C1ch,2300,4.0766478,472.96527722554015,40.817764000000004,380
Cell8,cyc6700,C1ch,2350,4.091802599999999,483.2474275510932,40.817764000000004,330
Cell8,cyc6700,C1ch,2400,4.106596499999998,493.52957564713205,40.780327,280
Cell8,cyc6700,C1ch,2450,4.1220722,503.8116918833923,40.767821999999995,230
Cell8,cyc6700,C1ch,2500,4.1381087,514.0937983016087,40.755356,180
Cell8,cyc6700,C1ch,2550,4.1541858,524.3759048669094,40.830231,130
Cell8,cyc6700,C1ch,2600,4.1713047,534.6580249162224,40.80526,80
Cell8,cyc6700,C1ch,2650,4.1889052000000015,544.9401750082059,40.80526,30
Cell8,cyc6700,C1ch,2680,4.2000508000000005,551.0345225754156,40.855206,0
Cell8,cyc6800,C1ch,0,2.7432306,0.0,41.716198,2677
Cell8,cyc6800,C1ch,50,3.246264,10.27123858581448,41.566486,2627
Cell8,cyc6800,C1ch,100,3.3834186,20.552820125273712,41.30442,2577
Cell8,cyc6800,C1ch,150,3.4757903,30.83439111089325,41.117228999999995,2527
Cell8,cyc6800,C1ch,200,3.5465123999999997,41.11595745830875,40.955013,2477
Cell8,cyc6800,C1ch,250,3.6020398,51.39749116264429,40.705452,2427
Cell8,cyc6800,C1ch,300,3.643615,61.679028938526585,40.630577,2377
Cell8,cyc6800,C1ch,350,3.6736841,71.96054938706376,40.618069,2327
Cell8,cyc6800,C1ch,400,3.6967367999999996,82.24204725596702,40.49329,2277
Cell8,cyc6800,C1ch,450,3.7155398999999996,92.52353996246931,40.443386,2227
Cell8,cyc6800,C1ch,500,3.7314565,102.8050340274243,40.418415,2177
Cell8,cyc6800,C1ch,550,3.744767,113.08651092906608,40.281166,2127
Cell8,cyc6800,C1ch,600,3.7561932000000002,123.3679818569768,40.11895,2077
Cell8,cyc6800,C1ch,650,3.7666571,133.64946769797692,40.106445,2027
Cell8,cyc6800,C1ch,700,3.7765197999999995,143.93097042358318,39.89432100000001,1977
Cell8,cyc6800,C1ch,750,3.7855005,154.21249780277418,39.844418,1927
Cell8,cyc6800,C1ch,800,3.7937593,164.494024138549,39.64476,1877
Cell8,cyc6800,C1ch,850,3.8016574,174.7755538087828,39.632256,1827
Cell8,cyc6800,C1ch,900,3.8095555,185.05708853962108,39.657227,1777
Cell8,cyc6800,C1ch,950,3.8172534,195.3386107985696,39.49501,1727
Cell8,cyc6800,C1ch,1000,3.8246703,205.62010184060588,39.49501,1677
Cell8,cyc6800,C1ch,1050,3.8320873,215.9015966770927,39.507477,1627
Cell8,cyc6800,C1ch,1100,3.8393437999999995,226.1831084678201,39.470039,1577
Cell8,cyc6800,C1ch,1150,3.84636,236.464634206081,39.49501,1527
Cell8,cyc6800,C1ch,1200,3.8531756,246.7460373979153,39.49501,1477
Cell8,cyc6800,C1ch,1250,3.8601115,257.02743269788607,39.532447999999995,1427
Cell8,cyc6800,C1ch,1300,3.8668067,267.3088410297004,39.669693,1377
Cell8,cyc6800,C1ch,1350,3.8738629999999996,277.5902441591831,39.669693,1327
Cell8,cyc6800,C1ch,1400,3.8811197,287.8716717390645,39.782009,1277
Cell8,cyc6800,C1ch,1450,3.8888974000000003,298.15307578781466,39.881855,1227
Cell8,cyc6800,C1ch,1500,3.8964347999999998,308.43448385527216,39.931759,1177
Cell8,cyc6800,C1ch,1550,3.9047739999999997,318.715904937873,39.981663,1127
Cell8,cyc6800,C1ch,1600,3.9129527000000004,328.9973426683452,40.081512,1077
Cell8,cyc6800,C1ch,1650,3.9220135000000003,339.278795731703,40.168853999999996,1027
Cell8,cyc6800,C1ch,1700,3.930994,349.5602283609008,40.193825,977
Cell8,cyc6800,C1ch,1750,3.9406562000000007,359.84164319721816,40.306141,927
Cell8,cyc6800,C1ch,1800,3.9504385,370.1230551657952,40.380974,877
Cell8,cyc6800,C1ch,1850,3.9606621,380.4044981471455,40.368507,827
Cell8,cyc6800,C1ch,1900,3.9714468000000003,390.6861143768954,40.45585300000001,777
Cell8,cyc6800,C1ch,1950,3.982913,400.967706862403,40.505795,727
Cell8,cyc6800,C1ch,2000,3.9948203999999996,411.24929298958335,40.505795,677
Cell8,cyc6800,C1ch,2050,4.0071282,421.5308877992418,40.505795,627
Cell8,cyc6800,C1ch,2100,4.020358600000002,431.8124919016961,40.680477,577
Cell8,cyc6800,C1ch,2150,4.0336695,442.0940676132304,40.668011,527
Cell8,cyc6800,C1ch,2200,4.047461,452.37559498639604,40.680477,477
Cell8,cyc6800,C1ch,2250,4.0621347000000005,462.6571167899645,40.730385,427
Cell8,cyc6800,C1ch,2300,4.0774498,472.938617960456,40.705452,377
Cell8,cyc6800,C1ch,2350,4.092845,483.2201184396701,40.780327,327
Cell8,cyc6800,C1ch,2400,4.108521,493.5016241166483,40.855206,277
Cell8,cyc6800,C1ch,2450,4.1241169,503.7831594981079,40.780327,227
Cell8,cyc6800,C1ch,2500,4.1398730000000015,514.0646902802158,40.780327,177
Cell8,cyc6800,C1ch,2550,4.156150299999998,524.3462030127597,40.742889,127
Cell8,cyc6800,C1ch,2600,4.1729487999999995,534.6277225503438,40.742889,77
Cell8,cyc6800,C1ch,2650,4.190629,544.9092563517897,40.742889,27
Cell8,cyc6800,C1ch,2677,4.19977,550.2694656817457,40.717918,0
Cell8,cyc6900,C1ch,0,2.7435113999999996,0.0,41.716198,2669
Cell8,cyc6900,C1ch,50,3.248349,10.27169058071057,41.628857,2619
Cell8,cyc6900,C1ch,100,3.384902,20.55360130552005,41.291954,2569
Cell8,cyc6900,C1ch,150,3.4766724,30.83548338770061,41.092296999999995,2519
Cell8,cyc6900,C1ch,200,3.5465927,41.117452317849256,40.817764000000004,2469
Cell8,cyc6900,C1ch,250,3.6009574,51.399434638592396,40.767821999999995,2419
Cell8,cyc6900,C1ch,300,3.6418109,61.68140685124251,40.580669,2369
Cell8,cyc6900,C1ch,350,3.6715591,71.96336910080845,40.49329,2319
Cell8,cyc6900,C1ch,400,3.6954138,82.245323077059,40.49329,2269
Cell8,cyc6900,C1ch,450,3.7148585,92.52730514460121,40.443386,2219
Cell8,cyc6900,C1ch,500,3.7309754,102.80926301926891,40.368507,2169
Cell8,cyc6900,C1ch,550,3.7445667,113.091232928513,40.281166,2119
Cell8,cyc6900,C1ch,600,3.7563937000000007,123.3731811592975,40.243728999999995,2069
Cell8,cyc6900,C1ch,650,3.7671382000000007,133.6551411835895,40.056538,2019
Cell8,cyc6900,C1ch,700,3.7769208,143.93709588632117,39.881855,1969
Cell8,cyc6900,C1ch,750,3.7859413999999996,154.21906289546632,39.831913,1919
Cell8,cyc6900,C1ch,800,3.7944410000000004,164.5010273728596,39.757076,1869
Cell8,cyc6900,C1ch,850,3.8023391,174.78297266211868,39.594818,1819
Cell8,cyc6900,C1ch,900,3.8100766999999998,185.06491816539761,39.657227,1769
Cell8,cyc6900,C1ch,950,3.8178146,195.3468262631353,39.544914,1719
Cell8,cyc6900,C1ch,1000,3.8252716,205.6287534724587,39.470039,1669
Cell8,cyc6900,C1ch,1050,3.8327286,215.9106813018248,39.532447999999995,1619
Cell8,cyc6900,C1ch,1100,3.8396246,226.19261084944242,39.607323,1569
Cell8,cyc6900,C1ch,1150,3.846761,236.4745240644387,39.569885,1519
Cell8,cyc6900,C1ch,1200,3.8536968000000003,246.7564254339294,39.544914,1469
Cell8,cyc6900,C1ch,1250,3.8606727,257.0383293863491,39.582352,1419
Cell8,cyc6900,C1ch,1300,3.8673682,267.32023022435845,39.707134,1369
Cell8,cyc6900,C1ch,1350,3.8747051,277.6021002805345,39.744568,1319
Cell8,cyc6900,C1ch,1400,3.8818414,287.8839299552137,39.831913,1269
Cell8,cyc6900,C1ch,1450,3.8894186,298.1656875053135,39.831913,1219
Cell8,cyc6900,C1ch,1500,3.8974371,308.4474156509772,39.969196000000004,1169
Cell8,cyc6900,C1ch,1550,3.9055758000000003,318.72912670959136,40.044071,1119
Cell8,cyc6900,C1ch,1600,3.914396,329.01087668887,40.156387,1069
Cell8,cyc6900,C1ch,1650,3.9227752999999996,339.29262244133497,40.243728999999995,1019
Cell8,cyc6900,C1ch,1700,3.9320765,349.574362121999,40.281166,969
Cell8,cyc6900,C1ch,1750,3.9416986000000014,359.85612687964203,40.243728999999995,919
Cell8,cyc6900,C1ch,1800,3.9516814,370.137883080753,40.356041,869
Cell8,cyc6900,C1ch,1850,3.9622657,380.41957244036865,40.443386,819
Cell8,cyc6900,C1ch,1900,3.9730906000000004,390.7012391832173,40.505795,769
Cell8,cyc6900,C1ch,1950,3.984637,400.9829129916619,40.49329,719
Cell8,cyc6900,C1ch,2000,3.9963839,411.26456912502715,40.518260999999995,669
Cell8,cyc6900,C1ch,2050,4.0090928,421.54622184204766,40.618069,619
Cell8,cyc6900,C1ch,2100,4.0220428,431.82786047040116,40.643044,569
Cell8,cyc6900,C1ch,2150,4.0357943,442.1095005110711,40.618069,519
Cell8,cyc6900,C1ch,2200,4.049986799999999,452.39113734869386,40.680477,469
Cell8,cyc6900,C1ch,2250,4.0646205,462.6727632873467,40.742889,419
Cell8,cyc6900,C1ch,2300,4.0799356,472.9543727939012,40.730385,369
Cell8,cyc6900,C1ch,2350,4.0952907,483.2359835611776,40.755356,319
Cell8,cyc6900,C1ch,2400,4.1108866000000015,493.5176090857817,40.730385,269
Cell8,cyc6900,C1ch,2450,4.1266427000000006,503.7992235946927,40.817764000000004,219
Cell8,cyc6900,C1ch,2500,4.1425591,514.0808520734187,40.742889,169
Cell8,cyc6900,C1ch,2550,4.1587963,524.3624783562993,40.742889,119
Cell8,cyc6900,C1ch,2600,4.175514700000001,534.6440962137619,40.767821999999995,69
Cell8,cyc6900,C1ch,2650,4.1932754999999995,544.9257336582709,40.755356,19
Cell8,cyc6900,C1ch,2669,4.1998906,548.694027307546,40.680477,0
Cell8,cyc7000,C1ch,0,2.7440727000000003,0.0,41.903389000000004,2648
Cell8,cyc7000,C1ch,50,3.2604966,10.27093355425559,41.791073,2598
Cell8,cyc7000,C1ch,100,3.4002571,20.552290954680128,41.504078,2548
Cell8,cyc7000,C1ch,150,3.4954355,30.83363418504376,41.242008,2498
Cell8,cyc7000,C1ch,200,3.5683625,41.11497860891597,41.004913,2448
Cell8,cyc7000,C1ch,250,3.6267364,51.39646716368824,40.892601,2398
Cell8,cyc7000,C1ch,300,3.6714388999999996,61.67812984203636,40.680477,2348
Cell8,cyc7000,C1ch,350,3.6996636,71.95977779349306,40.65551,2298
Cell8,cyc7000,C1ch,400,3.717304,82.24143108238601,40.580669,2248
Cell8,cyc7000,C1ch,450,3.7304142,92.52309675284364,40.45585300000001,2198
Cell8,cyc7000,C1ch,500,3.7415197,102.80476400168743,40.393482,2148
Cell8,cyc7000,C1ch,550,3.7515025,113.0864336938905,40.231262,2098
Cell8,cyc7000,C1ch,600,3.7607635999999998,123.3681085068928,40.044071,2048
Cell8,cyc7000,C1ch,650,3.7701051,133.6497865356912,39.881855,1998
Cell8,cyc7000,C1ch,700,3.7790856,143.9314603164698,39.782009,1948
Cell8,cyc7000,C1ch,750,3.7882266,154.2131238951001,39.744568,1898
Cell8,cyc7000,C1ch,800,3.7962050000000014,164.4947943535894,39.632256,1848
Cell8,cyc7000,C1ch,850,3.8044238,174.7765008479674,39.557419,1798
Cell8,cyc7000,C1ch,900,3.8124422999999994,185.05818408395984,39.470039,1748
Cell8,cyc7000,C1ch,950,3.820581,195.3398407693575,39.49501,1698
Cell8,cyc7000,C1ch,1000,3.8285191,205.62151087391067,39.432598,1648
Cell8,cyc7000,C1ch,1050,3.8362567000000003,215.9031818302164,39.519981,1598
Cell8,cyc7000,C1ch,1100,3.8445959000000003,226.1848503692924,39.457573,1548
Cell8,cyc7000,C1ch,1150,3.8521332999999998,236.46651900083668,39.569885,1498
Cell8,cyc7000,C1ch,1200,3.8597507000000006,246.7481925664978,39.532447999999995,1448
Cell8,cyc7000,C1ch,1250,3.866847,257.0298763288473,39.569885,1398
Cell8,cyc7000,C1ch,1300,3.874264,267.311531823171,39.607323,1348
Cell8,cyc7000,C1ch,1350,3.8814805,277.5931929978163,39.694668,1298
Cell8,cyc7000,C1ch,1400,3.8890979,287.8748414465908,39.844418,1248
Cell8,cyc7000,C1ch,1450,3.8971565000000004,298.1565059138285,39.844418,1198
Cell8,cyc7000,C1ch,1500,3.9048941,308.4381778911642,39.906788,1148
Cell8,cyc7000,C1ch,1550,3.9129126000000003,318.71984308388267,39.931759,1098
Cell8,cyc7000,C1ch,1600,3.9218129999999998,329.00148292924666,40.106445,1048
Cell8,cyc7000,C1ch,1650,3.9305529999999997,339.2831302703078,40.18132,998
Cell8,cyc7000,C1ch,1700,3.9393733,349.5647987552897,40.281166,948
Cell8,cyc7000,C1ch,1750,3.9491155,359.8464418151957,40.331074,898
Cell8,cyc7000,C1ch,1800,3.9588981,370.1280891749572,40.356041,848
Cell8,cyc7000,C1ch,1850,3.9694421,380.409707754859,40.356041,798
Cell8,cyc7000,C1ch,1900,3.9801867,390.6913409138861,40.543232,748
Cell8,cyc7000,C1ch,1950,3.9916129000000002,400.9729707080282,40.530727,698
Cell8,cyc7000,C1ch,2000,4.0036407,411.2546142823859,40.530727,648
Cell8,cyc7000,C1ch,2050,4.016108999999998,421.53626157719253,40.643044,598
Cell8,cyc7000,C1ch,2100,4.0289782999999995,431.8179023179185,40.65551,548
Cell8,cyc7000,C1ch,2150,4.0427704,442.09954405568436,40.692944,498
Cell8,cyc7000,C1ch,2200,4.0566821000000015,452.38117837462715,40.730385,448
Cell8,cyc7000,C1ch,2250,4.071235700000001,462.6627991379428,40.80526,398
Cell8,cyc7000,C1ch,2300,4.0861897,472.9444436874728,40.80526,348
Cell8,cyc7000,C1ch,2350,4.1011038,483.226088603441,40.767821999999995,298
Cell8,cyc7000,C1ch,2400,4.1167798,493.5077513670722,40.792792999999996,248
Cell8,cyc7000,C1ch,2450,4.1322155,503.789407226827,40.80526,198
Cell8,cyc7000,C1ch,2500,4.1483321,514.0710478495822,40.767821999999995,148
Cell8,cyc7000,C1ch,2550,4.1649704,524.3526626486918,40.80526,98
Cell8,cyc7000,C1ch,2600,4.1823702,534.6343143151754,40.855206,48
Cell8,cyc7000,C1ch,2648,4.2000508000000005,544.4566055064663,40.817764000000004,0
Cell8,cyc7100,C1ch,0,2.7439923,0.0,41.653828000000004,2649
Cell8,cyc7100,C1ch,50,3.2496718999999996,10.27174201319673,41.603924,2599
Cell8,cyc7100,C1ch,100,3.3866661,20.553698968810608,41.354324,2549
Cell8,cyc7100,C1ch,150,3.4787571,30.83563384229491,41.079792,2499
Cell8,cyc7100,C1ch,200,3.5486774,41.117633950605175,40.880134999999996,2449
Cell8,cyc7100,C1ch,250,3.6039239999999997,51.399674091464135,40.705452,2399
Cell8,cyc7100,C1ch,300,3.6446977,61.68170642802895,40.668011,2349
Cell8,cyc7100,C1ch,350,3.6744858999999996,71.96375161884178,40.568165,2299
Cell8,cyc7100,C1ch,400,3.6979797,82.24579932341807,40.480824,2249
Cell8,cyc7100,C1ch,450,3.7172239,92.52784429482651,40.530727,2199
Cell8,cyc7100,C1ch,500,3.7333809999999996,102.8098851441409,40.356041,2149
Cell8,cyc7100,C1ch,550,3.7465711,113.0919146711116,40.318607,2099
Cell8,cyc7100,C1ch,600,3.7583983,123.3739552507155,40.143883,2049
Cell8,cyc7100,C1ch,650,3.7690227,133.6560154194031,40.044071,1999
Cell8,cyc7100,C1ch,700,3.7786044999999997,143.93806665936282,39.994171,1949
Cell8,cyc7100,C1ch,750,3.7873447000000002,154.2201359463671,39.86935,1899
Cell8,cyc7100,C1ch,800,3.7959644999999997,164.50218521219549,39.806979999999996,1849
Cell8,cyc7100,C1ch,850,3.8040631,174.78423408430308,39.682201,1799
Cell8,cyc7100,C1ch,900,3.8117607000000002,185.0662591197374,39.582352,1749
Cell8,cyc7100,C1ch,950,3.8198192000000004,195.34819756001446,39.669693,1699
Cell8,cyc7100,C1ch,1000,3.8273562999999995,205.6301565873074,39.607323,1649
Cell8,cyc7100,C1ch,1050,3.8348536,215.9121134852634,39.519981,1599
Cell8,cyc7100,C1ch,1100,3.84199,226.19406990797592,39.569885,1549
Cell8,cyc7100,C1ch,1150,3.8490462,236.4760262802565,39.557419,1499
Cell8,cyc7100,C1ch,1200,3.8557013999999996,246.7580034401686,39.607323,1449
Cell8,cyc7100,C1ch,1250,3.8628378,257.0399712426046,39.719635,1399
Cell8,cyc7100,C1ch,1300,3.8696935,267.3218352271796,39.657227,1349
Cell8,cyc7100,C1ch,1350,3.8772709,277.60367675879917,39.806979999999996,1299
Cell8,cyc7100,C1ch,1400,3.884728,287.8855246154242,39.86935,1249
Cell8,cyc7100,C1ch,1450,3.8923053999999997,298.1673630225152,39.931759,1199
Cell8,cyc7100,C1ch,1500,3.9003637,308.4491926856452,40.019104,1149
Cell8,cyc7100,C1ch,1550,3.9085426,318.7310454907667,40.019104,1099
Cell8,cyc7100,C1ch,1600,3.9173226000000003,329.0128713252902,40.168853999999996,1049
Cell8,cyc7100,C1ch,1650,3.9264235,339.29472632509703,40.193825,999
Cell8,cyc7100,C1ch,1700,3.935765,349.5767044709507,40.256195,949
Cell8,cyc7100,C1ch,1750,3.9453871,359.8586917730272,40.2687,899
Cell8,cyc7100,C1ch,1800,3.9555705000000003,370.14067769171135,40.393482,849
Cell8,cyc7100,C1ch,1850,3.966194600000001,380.4226681043023,40.343575,799
Cell8,cyc7100,C1ch,1900,3.9772201000000003,390.7046607673373,40.405949,749
Cell8,cyc7100,C1ch,1950,3.989007,400.9866607215068,40.580669,699
Cell8,cyc7100,C1ch,2000,4.0011148,411.2686652031996,40.505795,649
Cell8,cyc7100,C1ch,2050,4.013824,421.550680925961,40.60560200000001,599
Cell8,cyc7100,C1ch,2100,4.0272946,431.8326916443176,40.618069,549
Cell8,cyc7100,C1ch,2150,4.040926,442.11469190872185,40.755356,499
Cell8,cyc7100,C1ch,2200,4.0555596,452.3966880714688,40.705452,449
Cell8,cyc7100,C1ch,2250,4.0703135,462.678671157993,40.643044,399
Cell8,cyc7100,C1ch,2300,4.0855885,472.96066859725266,40.742889,349
Cell8,cyc7100,C1ch,2350,4.1013044999999995,483.242661393653,40.755356,299
Cell8,cyc7100,C1ch,2400,4.1169,493.5246390337796,40.817764000000004,249
Cell8,cyc7100,C1ch,2450,4.1327367,503.8066443440247,40.792792999999996,199
Cell8,cyc7100,C1ch,2500,4.1490941,514.0886518042228,40.755356,149
Cell8,cyc7100,C1ch,2550,4.1654515,524.3706419832084,40.742889,99
Cell8,cyc7100,C1ch,2600,4.182651,534.6526609728529,40.767821999999995,49
Cell8,cyc7100,C1ch,2649,4.1999307,544.6286044713745,40.780327,0
Cell8,cyc7200,C1ch,0,2.7443932999999996,0.0,41.741169,2641
Cell8,cyc7200,C1ch,50,3.2521977000000004,10.2715034626184,41.591419,2591
Cell8,cyc7200,C1ch,100,3.3885102,20.55324554065863,41.30442,2541
Cell8,cyc7200,C1ch,150,3.4803207,30.834972061047868,41.092296999999995,2491
Cell8,cyc7200,C1ch,200,3.5496797999999994,41.11668301877424,40.880134999999996,2441
Cell8,cyc7200,C1ch,250,3.6041245,51.39839765068139,40.730385,2391
Cell8,cyc7200,C1ch,300,3.6441765,61.680089161203185,40.60560200000001,2341
Cell8,cyc7200,C1ch,350,3.6734836000000004,71.96179373594072,40.568165,2291
Cell8,cyc7200,C1ch,400,3.6975789,82.24347433270856,40.618069,2241
Cell8,cyc7200,C1ch,450,3.7171837999999995,92.52515204246944,40.480824,2191
Cell8,cyc7200,C1ch,500,3.7335012,102.80695424034201,40.293633,2141
Cell8,cyc7200,C1ch,550,3.747212600000001,113.0888041815889,40.243728999999995,2091
Cell8,cyc7200,C1ch,600,3.7589595,123.3706733571328,40.156387,2041
Cell8,cyc7200,C1ch,650,3.7695839,133.6525587842365,40.031605,1991
Cell8,cyc7200,C1ch,700,3.7795668,143.93461257272259,39.95673,1941
Cell8,cyc7200,C1ch,750,3.7883871,154.21671616129808,39.856884,1891
Cell8,cyc7200,C1ch,800,3.7969266999999998,164.4988327345539,39.769543,1841
Cell8,cyc7200,C1ch,850,3.8050251000000004,174.7809336286511,39.682201,1791
Cell8,cyc7200,C1ch,900,3.8130035,185.06301391674046,39.544914,1741
Cell8,cyc7200,C1ch,950,3.8208616,195.3451088783154,39.557419,1691
Cell8,cyc7200,C1ch,1000,3.8285991999999998,205.6271850766322,39.532447999999995,1641
Cell8,cyc7200,C1ch,1050,3.8356955000000004,215.909282982421,39.557419,1591
Cell8,cyc7200,C1ch,1100,3.8430324000000002,226.1913818895154,39.544914,1541
Cell8,cyc7200,C1ch,1150,3.8498080000000003,236.4734805863097,39.532447999999995,1491
Cell8,cyc7200,C1ch,1200,3.8569443,246.7555921130066,39.594818,1441
Cell8,cyc7200,C1ch,1250,3.8639602999999996,257.0377256851637,39.594818,1391
Cell8,cyc7200,C1ch,1300,3.8707759,267.31984938289054,39.707134,1341
Cell8,cyc7200,C1ch,1350,3.8782330000000003,277.6019584884101,39.744568,1291
Cell8,cyc7200,C1ch,1400,3.8859708,287.8840539111905,39.794514,1241
Cell8,cyc7200,C1ch,1450,3.8937485,298.1661710532599,39.944225,1191
